customer_id,name,email,signup_date,region,is_active
CUS002504,Customer 2504,cus002504@example.com,2023-09-04,Central,False
CUS002505,Customer 2505,cus002505@example.com,2023-10-01,Central,True
CUS002506,Customer 2506,cus002506@example.com,2023-06-16,North,False
CUS002507,Customer 2507,cus002507@example.com,2024-03-31,Central,True
CUS002508,Customer 2508,not-an-email,2023-02-06,Central,True
CUS002509,Customer 2509,cus002509@example.com,2022-07-25,Central,False
CUS002510,Customer 2510,not-an-email,2022-03-27,South,False
CUS002511,Customer 2511,cus002511@example.com,2022-06-29,West,False
CUS002512,Customer 2512,cus002512@example.com,2021-05-01,South,True
CUS002513,Customer 2513,cus002513@example.com,2024-03-06,East,True
CUS002514,Customer 2514,cus002514@example.com,2022-11-23,West,True
CUS002515,Customer 2515,cus002515@example.com,2023-10-25,South,True
CUS002516,Customer 2516,cus002516@example.com,2023-06-29,East,False
CUS002517,Customer 2517,cus002517@example.com,2022-04-11,Central,True
CUS002518,Customer 2518,cus002518@example.com,2024-02-28,Central,True
CUS002519,Customer 2519,,2022-08-07,South,False
CUS002520,Customer 2520,cus002520@example.com,2023-09-09,North,True
CUS002521,Customer 2521,cus002521@example.com,2022-07-22,East,False
CUS002522,Customer 2522,cus002522@example.com,2023-04-27,West,False
CUS002523,Customer 2523,cus002523@example.com,2021-10-13,North,False
CUS002524,Customer 2524,cus002524@example.com,2021-10-16,Central,True
CUS002525,Customer 2525,cus002525@example.com,2023-11-24,North,True
CUS002526,Customer 2526,cus002526@example.com,2021-02-15,South,False
CUS002527,Customer 2527,cus002527@example.com,2021-08-21,West,True
CUS002528,Customer 2528,cus002528@example.com,2022-01-27,East,False
CUS002529,Customer 2529,cus002529@example.com,2022-02-10,East,False
CUS002530,Customer 2530,cus002530@example.com,2021-10-26,North,True
CUS002531,Customer 2531,cus002531@example.com,2023-09-21,Central,True
CUS002532,Customer 2532,cus002532@example.com,2021-08-13,South,True
CUS002533,Customer 2533,cus002533@example.com,2023-12-20,South,False
CUS002534,Customer 2534,cus002534@example.com,2022-08-10,West,True
CUS002535,Customer 2535,cus002535@example.com,2022-02-17,East,True
CUS002536,Customer 2536,cus002536@example.com,2023-11-20,Central,False
CUS002537,Customer 2537,cus002537@example.com,2021-08-07,East,True
CUS002538,Customer 2538,cus002538@example.com,2023-10-11,North,True
CUS002539,Customer 2539,cus002539@example.com,2022-06-15,South,False
CUS002540,Customer 2540,cus002540@example.com,2021-07-16,Central,True
CUS002541,Customer 2541,cus002541@example.com,2023-12-19,East,False
CUS002542,Customer 2542,cus002542@example.com,2022-10-08,East,False
CUS002543,Customer 2543,cus002543@example.com,2023-08-05,East,False
CUS002544,Customer 2544,cus002544@example.com,2022-04-06,West,False
CUS002545,Customer 2545,cus002545@example.com,2022-12-15,Central,True
CUS002546,Customer 2546,cus002546@example.com,2024-01-02,East,True
CUS002547,Customer 2547,cus002547@example.com,2021-10-20,North,False
CUS002548,Customer 2548,cus002548@example.com,2023-10-13,East,True
CUS002549,Customer 2549,cus002549@example.com,2023-02-14,Central,False
CUS002550,Customer 2550,cus002550@example.com,2021-01-05,South,False
CUS002551,Customer 2551,cus002551@example.com,2023-03-20,West,True
CUS002552,Customer 2552,cus002552@example.com,2023-09-14,West,False
CUS002553,Customer 2553,cus002553@example.com,2022-11-12,East,True
CUS002554,Customer 2554,cus002554@example.com,2021-12-06,North,False
CUS002555,Customer 2555,cus002555@example.com,2022-10-03,West,False
CUS002556,Customer 2556,cus002556@example.com,2022-09-25,West,False
CUS002557,Customer 2557,cus002557@example.com,2022-03-01,Central,False
CUS002558,Customer 2558,cus002558@example.com,2022-11-27,West,False
CUS002559,Customer 2559,cus002559@example.com,2023-07-27,West,False
CUS002560,Customer 2560,cus002560@example.com,2022-03-10,South,False
CUS002561,Customer 2561,cus002561@example.com,2022-01-04,South,False
CUS002562,Customer 2562,cus002562@example.com,2023-08-08,West,False
CUS002563,Customer 2563,cus002563@example.com,2022-07-26,South,False
CUS002564,Customer 2564,cus002564@example.com,2021-07-25,East,False
CUS002565,Customer 2565,cus002565@example.com,2023-08-21,Central,False
CUS002566,Customer 2566,cus002566@example.com,2022-01-07,South,False
CUS002567,Customer 2567,cus002567@example.com,2021-05-21,Central,False
CUS002568,Customer 2568,cus002568@example.com,2021-03-14,East,False
CUS002569,Customer 2569,cus002569@example.com,2023-12-05,South,False
CUS002570,Customer 2570,cus002570@example.com,2023-04-23,North,True
CUS002571,Customer 2571,cus002571@example.com,2023-11-22,Central,False
CUS002572,Customer 2572,cus002572@example.com,2022-08-10,East,True
CUS002573,Customer 2573,cus002573@example.com,2021-02-13,South,True
CUS002574,Customer 2574,cus002574@example.com,2023-03-08,South,False
CUS002575,Customer 2575,cus002575@example.com,2021-09-06,North,True
CUS002576,Customer 2576,cus002576@example.com,2021-11-18,West,False
CUS002577,Customer 2577,cus002577@example.com,2023-12-27,North,True
CUS002578,Customer 2578,,2024-03-11,West,False
CUS002579,Customer 2579,cus002579@example.com,2021-04-05,East,True
CUS002580,Customer 2580,cus002580@example.com,2021-02-25,Central,False
CUS002581,Customer 2581,cus002581@example.com,2021-09-01,South,False
CUS002582,Customer 2582,cus002582@example.com,2023-10-10,North,True
CUS002583,Customer 2583,cus002583@example.com,2024-02-22,North,False
CUS002584,Customer 2584,cus002584@example.com,2021-12-16,North,False
CUS002585,Customer 2585,cus002585@example.com,2021-10-10,South,True
CUS002586,Customer 2586,cus002586@example.com,2023-08-08,Central,False
CUS002587,Customer 2587,cus002587@example.com,2021-11-03,South,True
CUS002588,Customer 2588,cus002588@example.com,2021-01-09,East,True
CUS002589,Customer 2589,cus002589@example.com,2021-06-28,North,True
CUS002590,Customer 2590,cus002590@example.com,2021-01-23,West,False
CUS002591,Customer 2591,cus002591@example.com,2022-02-28,West,True
CUS002592,Customer 2592,cus002592@example.com,2021-10-15,South,True
CUS002593,Customer 2593,cus002593@example.com,2022-11-14,South,True
CUS002594,Customer 2594,cus002594@example.com,2023-12-26,South,False
CUS002595,Customer 2595,cus002595@example.com,2021-11-05,West,False
CUS002596,Customer 2596,cus002596@example.com,2021-06-21,East,False
CUS002597,Customer 2597,cus002597@example.com,2023-08-03,South,False
CUS002598,Customer 2598,cus002598@example.com,2022-06-19,West,True
CUS002599,Customer 2599,cus002599@example.com,2021-09-15,East,False
CUS002600,Customer 2600,cus002600@example.com,2021-12-11,West,False
CUS002601,Customer 2601,cus002601@example.com,2021-02-28,North,True
CUS002602,Customer 2602,cus002602@example.com,2023-10-10,North,True
CUS002603,Customer 2603,cus002603@example.com,2022-12-05,East,False
CUS002604,Customer 2604,not-an-email,2022-01-29,South,True
CUS002605,Customer 2605,,2022-06-13,West,False
CUS002606,Customer 2606,cus002606@example.com,2022-06-20,East,False
CUS002607,Customer 2607,cus002607@example.com,2022-12-09,East,True
CUS002608,Customer 2608,cus002608@example.com,2022-04-19,Central,True
CUS002609,Customer 2609,cus002609@example.com,2021-07-05,Central,True
CUS002610,Customer 2610,cus002610@example.com,2021-05-16,East,False
CUS002611,Customer 2611,cus002611@example.com,2022-01-12,East,True
CUS002612,Customer 2612,cus002612@example.com,2023-12-22,South,False
CUS002613,Customer 2613,cus002613@example.com,2022-04-08,Central,False
CUS002614,Customer 2614,cus002614@example.com,2023-02-02,South,True
CUS002615,Customer 2615,cus002615@example.com,2023-02-15,South,True
CUS002616,Customer 2616,cus002616@example.com,2022-09-20,East,False
CUS002617,Customer 2617,cus002617@example.com,2023-04-16,East,False
CUS002618,Customer 2618,cus002618@example.com,2022-10-20,Central,True
CUS002619,Customer 2619,cus002619@example.com,2021-09-02,South,True
CUS002620,Customer 2620,cus002620@example.com,2023-04-16,South,False
CUS002621,Customer 2621,cus002621@example.com,2022-07-02,East,False
CUS002622,Customer 2622,cus002622@example.com,2023-09-02,South,True
CUS002623,Customer 2623,cus002623@example.com,2021-08-25,South,False
CUS002624,Customer 2624,cus002624@example.com,2023-10-07,South,True
CUS002625,Customer 2625,cus002625@example.com,2023-02-19,North,True
CUS002626,Customer 2626,cus002626@example.com,2021-07-24,West,False
CUS002627,Customer 2627,cus002627@example.com,2021-10-12,North,False
CUS002628,Customer 2628,cus002628@example.com,2024-03-05,Central,True
CUS002629,Customer 2629,cus002629@example.com,2023-06-19,West,True
CUS002630,Customer 2630,cus002630@example.com,2022-08-03,North,True
CUS002631,Customer 2631,cus002631@example.com,2023-04-29,West,False
CUS002632,Customer 2632,cus002632@example.com,2022-02-05,East,False
CUS002633,Customer 2633,cus002633@example.com,2023-12-29,East,True
CUS002634,Customer 2634,cus002634@example.com,2023-05-05,North,True
CUS002635,Customer 2635,cus002635@example.com,2023-07-23,South,True
CUS002636,Customer 2636,cus002636@example.com,2024-03-03,West,False
CUS002637,Customer 2637,cus002637@example.com,2023-12-25,East,False
CUS002638,Customer 2638,cus002638@example.com,2022-08-31,Central,False
CUS002639,Customer 2639,cus002639@example.com,2022-11-07,West,False
CUS002640,Customer 2640,cus002640@example.com,2024-01-05,Central,True
CUS002641,Customer 2641,cus002641@example.com,2021-11-18,South,True
CUS002642,Customer 2642,cus002642@example.com,2023-09-19,North,True
CUS002643,Customer 2643,cus002643@example.com,2023-10-11,West,True
CUS002644,Customer 2644,cus002644@example.com,2021-09-06,West,False
CUS002645,Customer 2645,cus002645@example.com,2023-11-17,South,False
CUS002646,Customer 2646,cus002646@example.com,2022-04-27,North,False
CUS002647,Customer 2647,cus002647@example.com,2022-08-14,West,True
CUS002648,Customer 2648,cus002648@example.com,2023-01-24,Central,False
CUS002649,Customer 2649,cus002649@example.com,2021-04-08,South,False
CUS002650,Customer 2650,cus002650@example.com,2021-08-16,Central,True
CUS002651,Customer 2651,cus002651@example.com,2022-06-22,North,True
CUS002652,Customer 2652,cus002652@example.com,2023-03-18,East,False
CUS002653,Customer 2653,cus002653@example.com,2023-08-12,South,True
CUS002654,Customer 2654,cus002654@example.com,2021-05-10,West,True
CUS002655,Customer 2655,cus002655@example.com,2022-04-30,West,False
CUS002656,Customer 2656,cus002656@example.com,2024-02-09,South,False
CUS002657,Customer 2657,cus002657@example.com,2022-04-01,West,False
CUS002658,Customer 2658,cus002658@example.com,2023-08-06,South,False
CUS002659,Customer 2659,cus002659@example.com,2021-10-19,South,False
CUS002660,Customer 2660,cus002660@example.com,2022-10-19,East,True
CUS002661,Customer 2661,cus002661@example.com,2021-10-21,South,True
CUS002662,Customer 2662,cus002662@example.com,2022-04-07,West,False
CUS002663,Customer 2663,cus002663@example.com,2021-10-11,North,False
CUS002664,Customer 2664,cus002664@example.com,2024-03-28,North,False
CUS002665,Customer 2665,cus002665@example.com,2022-07-17,West,True
CUS002666,Customer 2666,cus002666@example.com,2023-04-20,Central,True
CUS002667,Customer 2667,cus002667@example.com,2021-06-11,Central,True
CUS002668,Customer 2668,cus002668@example.com,2021-03-25,North,True
CUS002669,Customer 2669,cus002669@example.com,2021-09-17,Central,True
CUS002670,Customer 2670,cus002670@example.com,2022-01-05,South,True
CUS002671,Customer 2671,cus002671@example.com,2021-06-22,South,True
CUS002672,Customer 2672,cus002672@example.com,2023-12-15,East,True
CUS002673,Customer 2673,cus002673@example.com,2021-09-28,South,True
CUS002674,Customer 2674,cus002674@example.com,2024-01-06,South,False
CUS002675,Customer 2675,cus002675@example.com,2021-12-05,West,False
CUS002676,Customer 2676,cus002676@example.com,2023-02-23,West,False
CUS002677,Customer 2677,cus002677@example.com,2023-07-06,North,True
CUS002678,Customer 2678,cus002678@example.com,2022-12-25,Central,True
CUS002679,Customer 2679,cus002679@example.com,2021-06-26,South,False
CUS002680,Customer 2680,cus002680@example.com,2021-09-27,South,False
CUS002681,Customer 2681,cus002681@example.com,2021-07-19,South,False
CUS002682,Customer 2682,cus002682@example.com,2022-03-17,East,False
CUS002683,Customer 2683,cus002683@example.com,2023-05-21,North,True
CUS002684,Customer 2684,cus002684@example.com,2022-12-23,South,True
CUS002685,Customer 2685,cus002685@example.com,2022-12-14,West,False
CUS002686,Customer 2686,cus002686@example.com,2021-08-03,West,True
CUS002687,Customer 2687,cus002687@example.com,2022-03-26,North,False
CUS002688,Customer 2688,cus002688@example.com,2021-12-02,North,True
CUS002689,Customer 2689,cus002689@example.com,2023-10-25,East,False
CUS002690,Customer 2690,cus002690@example.com,2022-04-19,North,False
CUS002691,Customer 2691,cus002691@example.com,2021-07-28,East,False
CUS002692,Customer 2692,cus002692@example.com,2022-12-31,North,True
CUS002693,Customer 2693,cus002693@example.com,2022-11-01,South,True
CUS002694,Customer 2694,cus002694@example.com,2021-01-16,South,True
CUS002695,Customer 2695,cus002695@example.com,2023-02-12,West,False
CUS002696,Customer 2696,cus002696@example.com,2021-03-09,South,True
CUS002697,Customer 2697,cus002697@example.com,2021-02-08,South,True
CUS002698,Customer 2698,cus002698@example.com,2021-04-02,Central,True
CUS002699,Customer 2699,,2021-04-24,Central,False
CUS002700,Customer 2700,cus002700@example.com,2022-07-18,North,False
CUS002701,Customer 2701,cus002701@example.com,2022-04-09,West,False
CUS002702,Customer 2702,cus002702@example.com,2022-01-15,South,False
CUS002703,Customer 2703,,2023-09-22,South,True
CUS002704,Customer 2704,cus002704@example.com,2021-09-22,East,True
CUS002705,Customer 2705,cus002705@example.com,2022-07-19,North,True
CUS002706,Customer 2706,cus002706@example.com,2024-04-09,West,False
CUS002707,Customer 2707,cus002707@example.com,2022-09-01,East,True
CUS002708,Customer 2708,cus002708@example.com,2021-09-03,West,True
CUS002709,Customer 2709,cus002709@example.com,2022-10-15,South,True
CUS002710,Customer 2710,cus002710@example.com,2022-12-05,West,True
CUS002711,Customer 2711,cus002711@example.com,2023-07-05,North,True
CUS002712,Customer 2712,cus002712@example.com,2024-02-16,West,False
CUS002713,Customer 2713,cus002713@example.com,2021-01-17,East,False
CUS002714,Customer 2714,cus002714@example.com,2023-07-18,South,False
CUS002715,Customer 2715,cus002715@example.com,2023-01-19,Central,True
CUS002716,Customer 2716,cus002716@example.com,2022-10-02,East,True
CUS002717,Customer 2717,cus002717@example.com,2022-07-09,North,False
CUS002718,Customer 2718,cus002718@example.com,2023-01-11,West,False
CUS002719,Customer 2719,cus002719@example.com,2022-12-22,North,False
CUS002720,Customer 2720,cus002720@example.com,2022-06-29,North,False
CUS002721,Customer 2721,cus002721@example.com,2023-02-11,East,False
CUS002722,Customer 2722,cus002722@example.com,2022-02-03,East,False
CUS002723,Customer 2723,cus002723@example.com,2021-12-18,Central,False
CUS002724,Customer 2724,cus002724@example.com,2024-03-12,Central,False
CUS002725,Customer 2725,cus002725@example.com,2023-04-25,South,False
CUS002726,Customer 2726,cus002726@example.com,2023-12-22,West,True
CUS002727,Customer 2727,cus002727@example.com,2023-09-01,West,True
CUS002728,Customer 2728,cus002728@example.com,2023-05-01,Central,True
CUS002729,Customer 2729,cus002729@example.com,2023-12-27,Central,True
CUS002730,Customer 2730,cus002730@example.com,2021-05-19,East,True
CUS002731,Customer 2731,cus002731@example.com,2024-03-19,West,True
CUS002732,Customer 2732,cus002732@example.com,2022-08-22,West,True
CUS002733,Customer 2733,cus002733@example.com,2022-02-15,South,False
CUS002734,Customer 2734,cus002734@example.com,2021-05-17,West,False
CUS002735,Customer 2735,cus002735@example.com,2023-03-01,North,True
CUS002736,Customer 2736,cus002736@example.com,2023-03-23,Central,True
CUS002737,Customer 2737,cus002737@example.com,2023-01-02,West,False
CUS002738,Customer 2738,cus002738@example.com,2024-03-24,North,False
CUS002739,Customer 2739,cus002739@example.com,2021-12-08,West,True
CUS002740,Customer 2740,cus002740@example.com,2021-01-03,East,True
CUS002741,Customer 2741,cus002741@example.com,2022-08-14,North,False
CUS002742,Customer 2742,cus002742@example.com,2024-01-08,North,False
CUS002743,Customer 2743,cus002743@example.com,2021-03-30,South,False
CUS002744,Customer 2744,cus002744@example.com,2023-08-10,North,False
CUS002745,Customer 2745,cus002745@example.com,2021-10-01,South,False
CUS002746,Customer 2746,cus002746@example.com,2022-11-19,Central,True
CUS002747,Customer 2747,cus002747@example.com,2022-09-14,North,False
CUS002748,Customer 2748,cus002748@example.com,2023-06-06,North,True
CUS002749,Customer 2749,cus002749@example.com,2021-12-08,East,False
CUS002750,Customer 2750,cus002750@example.com,2023-12-24,North,False
CUS002751,Customer 2751,cus002751@example.com,2022-07-10,North,False
CUS002752,Customer 2752,cus002752@example.com,2023-07-03,West,True
CUS002753,Customer 2753,cus002753@example.com,2023-01-20,North,False
CUS002754,Customer 2754,cus002754@example.com,2021-06-02,West,False
CUS002755,Customer 2755,cus002755@example.com,2021-08-10,Central,True
CUS002756,Customer 2756,cus002756@example.com,2023-03-24,South,True
CUS002757,Customer 2757,cus002757@example.com,2024-02-02,Central,False
CUS002758,Customer 2758,cus002758@example.com,2021-05-09,East,True
CUS002759,Customer 2759,cus002759@example.com,2023-02-04,East,True
CUS002760,Customer 2760,cus002760@example.com,2022-06-03,North,False
CUS002761,Customer 2761,cus002761@example.com,2023-10-30,East,False
CUS002762,Customer 2762,cus002762@example.com,2022-02-03,Central,True
CUS002763,Customer 2763,cus002763@example.com,2023-03-13,Central,False
CUS002764,Customer 2764,cus002764@example.com,2024-04-14,North,False
CUS002765,Customer 2765,cus002765@example.com,2022-10-18,Central,False
CUS002766,Customer 2766,cus002766@example.com,2024-03-15,Central,True
CUS002767,Customer 2767,cus002767@example.com,2022-03-01,North,True
CUS002768,Customer 2768,cus002768@example.com,2024-01-29,Central,False
CUS002769,Customer 2769,cus002769@example.com,2024-03-25,East,False
CUS002770,Customer 2770,cus002770@example.com,2022-03-17,East,True
CUS002771,Customer 2771,cus002771@example.com,2023-02-17,North,True
CUS002772,Customer 2772,cus002772@example.com,2021-03-17,South,True
CUS002773,Customer 2773,cus002773@example.com,2021-08-05,Central,False
CUS002774,Customer 2774,cus002774@example.com,2022-08-02,South,True
CUS002775,Customer 2775,cus002775@example.com,2021-11-22,South,False
CUS002776,Customer 2776,cus002776@example.com,2021-11-03,North,True
CUS002777,Customer 2777,cus002777@example.com,2021-12-04,North,True
CUS002778,Customer 2778,cus002778@example.com,2021-02-27,West,True
CUS002779,Customer 2779,cus002779@example.com,2023-04-23,Central,False
CUS002780,Customer 2780,cus002780@example.com,2022-07-23,South,True
CUS002781,Customer 2781,cus002781@example.com,2022-05-10,South,True
CUS002782,Customer 2782,cus002782@example.com,2021-08-25,North,True
CUS002783,Customer 2783,cus002783@example.com,2022-07-12,North,True
CUS002784,Customer 2784,cus002784@example.com,2023-11-06,South,True
CUS002785,Customer 2785,cus002785@example.com,2022-11-05,Central,True
CUS002786,Customer 2786,cus002786@example.com,2022-03-03,East,False
CUS002787,Customer 2787,cus002787@example.com,2022-05-15,South,True
CUS002788,Customer 2788,cus002788@example.com,2023-03-18,West,False
CUS002789,Customer 2789,cus002789@example.com,2021-09-23,Central,True
CUS002790,Customer 2790,cus002790@example.com,2022-07-05,East,True
CUS002791,Customer 2791,cus002791@example.com,2021-06-19,South,False
CUS002792,Customer 2792,cus002792@example.com,2021-02-18,East,False
CUS002793,Customer 2793,cus002793@example.com,2022-04-02,South,True
CUS002794,Customer 2794,cus002794@example.com,2022-12-18,North,True
CUS002795,Customer 2795,cus002795@example.com,2023-02-22,North,False
CUS002796,Customer 2796,cus002796@example.com,2021-08-04,North,False
CUS002797,Customer 2797,cus002797@example.com,2023-10-15,East,False
CUS002798,Customer 2798,,2021-05-25,South,True
CUS002799,Customer 2799,cus002799@example.com,2021-07-29,West,False
CUS002800,Customer 2800,cus002800@example.com,2024-02-07,East,True
CUS002801,Customer 2801,cus002801@example.com,2021-10-23,East,False
CUS002802,Customer 2802,cus002802@example.com,2023-02-14,South,False
CUS002803,Customer 2803,cus002803@example.com,2022-08-08,South,False
CUS002804,Customer 2804,cus002804@example.com,2022-06-20,Central,True
CUS002805,Customer 2805,cus002805@example.com,2022-06-08,North,True
CUS002806,Customer 2806,cus002806@example.com,2023-07-31,North,True
CUS002807,Customer 2807,,2023-12-22,North,False
CUS002808,Customer 2808,cus002808@example.com,2021-06-21,North,True
CUS002809,Customer 2809,cus002809@example.com,2021-09-19,South,True
CUS002810,Customer 2810,cus002810@example.com,2022-04-13,North,True
CUS002811,Customer 2811,cus002811@example.com,2021-04-11,South,True
CUS002812,Customer 2812,cus002812@example.com,2021-07-17,South,True
CUS002813,Customer 2813,cus002813@example.com,2022-04-09,North,False
CUS002814,Customer 2814,cus002814@example.com,2022-06-08,West,False
CUS002815,Customer 2815,cus002815@example.com,2022-10-03,West,True
CUS002816,Customer 2816,cus002816@example.com,2022-11-13,West,False
CUS002817,Customer 2817,cus002817@example.com,2021-02-26,North,True
CUS002818,Customer 2818,cus002818@example.com,2021-06-18,North,False
CUS002819,Customer 2819,cus002819@example.com,2021-04-29,West,True
CUS002820,Customer 2820,cus002820@example.com,2023-11-22,Central,True
CUS002821,Customer 2821,cus002821@example.com,2024-03-14,Central,False
CUS002822,Customer 2822,cus002822@example.com,2023-06-08,West,False
CUS002823,Customer 2823,cus002823@example.com,2024-01-12,West,True
CUS002824,Customer 2824,cus002824@example.com,2021-12-20,South,False
CUS002825,Customer 2825,cus002825@example.com,2022-10-09,West,False
CUS002826,Customer 2826,cus002826@example.com,2023-05-10,South,True
CUS002827,Customer 2827,cus002827@example.com,2023-09-19,North,False
CUS002828,Customer 2828,cus002828@example.com,2022-04-14,East,True
CUS002829,Customer 2829,cus002829@example.com,2022-08-08,Central,True
CUS002830,Customer 2830,cus002830@example.com,2021-06-11,East,True
CUS002831,Customer 2831,cus002831@example.com,2023-11-01,Central,True
CUS002832,Customer 2832,cus002832@example.com,2021-05-26,Central,True
CUS002833,Customer 2833,cus002833@example.com,2023-02-28,North,False
CUS002834,Customer 2834,cus002834@example.com,2023-10-29,West,True
CUS002835,Customer 2835,cus002835@example.com,2021-04-26,East,False
CUS002836,Customer 2836,cus002836@example.com,2023-11-01,South,True
CUS002837,Customer 2837,cus002837@example.com,2021-04-20,West,True
CUS002838,Customer 2838,cus002838@example.com,2021-03-27,North,True
CUS002839,Customer 2839,cus002839@example.com,2022-09-05,East,True
CUS002840,Customer 2840,cus002840@example.com,2024-03-29,West,True
CUS002841,Customer 2841,cus002841@example.com,2022-10-12,Central,True
CUS002842,Customer 2842,cus002842@example.com,2024-02-24,South,False
CUS002843,Customer 2843,cus002843@example.com,2021-11-05,West,False
CUS002844,Customer 2844,cus002844@example.com,2022-09-03,Central,False
CUS002845,Customer 2845,cus002845@example.com,2021-02-19,South,True
CUS002846,Customer 2846,cus002846@example.com,2022-05-25,North,False
CUS002847,Customer 2847,cus002847@example.com,2022-01-22,Central,True
CUS002848,Customer 2848,cus002848@example.com,2023-04-02,Central,True
CUS002849,Customer 2849,cus002849@example.com,2021-02-17,South,True
CUS002850,Customer 2850,cus002850@example.com,2021-03-01,South,False
CUS002851,Customer 2851,cus002851@example.com,2022-06-15,West,False
CUS002852,Customer 2852,,2022-07-26,North,False
CUS002853,Customer 2853,,2021-08-19,North,True
CUS002854,Customer 2854,cus002854@example.com,2022-01-24,North,False
CUS002855,Customer 2855,cus002855@example.com,2021-04-03,West,False
CUS002856,Customer 2856,cus002856@example.com,2023-02-18,Central,False
CUS002857,Customer 2857,cus002857@example.com,2023-08-06,South,True
CUS002858,Customer 2858,cus002858@example.com,2021-02-16,North,True
CUS002859,Customer 2859,cus002859@example.com,2021-02-14,Central,False
CUS002860,Customer 2860,cus002860@example.com,2023-08-27,East,True
CUS002861,Customer 2861,cus002861@example.com,2023-05-12,East,True
CUS002862,Customer 2862,cus002862@example.com,2023-02-20,South,True
CUS002863,Customer 2863,cus002863@example.com,2022-06-24,South,True
CUS002864,Customer 2864,cus002864@example.com,2021-02-02,South,True
CUS002865,Customer 2865,cus002865@example.com,2021-05-30,West,True
CUS002866,Customer 2866,,2021-10-26,North,False
CUS002867,Customer 2867,cus002867@example.com,2023-02-22,East,False
CUS002868,Customer 2868,cus002868@example.com,2022-12-02,West,False
CUS002869,Customer 2869,cus002869@example.com,2021-12-28,South,True
CUS002870,Customer 2870,cus002870@example.com,2024-01-04,East,True
CUS002871,Customer 2871,cus002871@example.com,2022-01-26,South,False
CUS002872,Customer 2872,cus002872@example.com,2023-10-25,West,False
CUS002873,Customer 2873,cus002873@example.com,2021-04-02,Central,False
CUS002874,Customer 2874,cus002874@example.com,2021-03-01,Central,True
CUS002875,Customer 2875,cus002875@example.com,2021-12-16,East,False
CUS002876,Customer 2876,cus002876@example.com,2021-11-05,South,True
CUS002877,Customer 2877,not-an-email,2024-02-26,West,True
CUS002878,Customer 2878,cus002878@example.com,2023-11-25,North,False
CUS002879,Customer 2879,cus002879@example.com,2022-02-08,Central,True
CUS002880,Customer 2880,cus002880@example.com,2021-08-15,North,True
CUS002881,Customer 2881,cus002881@example.com,2022-02-05,Central,False
CUS002882,Customer 2882,cus002882@example.com,2023-08-08,East,False
CUS002883,Customer 2883,cus002883@example.com,2024-01-10,South,True
CUS002884,Customer 2884,cus002884@example.com,2021-05-12,Central,True
CUS002885,Customer 2885,cus002885@example.com,2022-01-10,East,True
CUS002886,Customer 2886,cus002886@example.com,2023-10-31,Central,False
CUS002887,Customer 2887,cus002887@example.com,2022-03-03,West,True
CUS002888,Customer 2888,cus002888@example.com,2024-03-08,Central,False
CUS002889,Customer 2889,cus002889@example.com,2023-11-18,East,True
CUS002890,Customer 2890,cus002890@example.com,2023-09-05,North,True
CUS002891,Customer 2891,cus002891@example.com,2021-12-18,Central,False
CUS002892,Customer 2892,cus002892@example.com,2022-12-18,South,False
CUS002893,Customer 2893,cus002893@example.com,2021-09-28,South,True
CUS002894,Customer 2894,cus002894@example.com,2024-04-02,South,False
CUS002895,Customer 2895,not-an-email,2022-06-07,North,False
CUS002896,Customer 2896,cus002896@example.com,2022-07-12,South,False
CUS002897,Customer 2897,cus002897@example.com,2022-12-11,South,False
CUS002898,Customer 2898,cus002898@example.com,2022-05-15,Central,False
CUS002899,Customer 2899,cus002899@example.com,2021-07-29,North,False
CUS002900,Customer 2900,cus002900@example.com,2023-03-23,West,True
CUS002901,Customer 2901,cus002901@example.com,2022-06-15,North,True
CUS002902,Customer 2902,cus002902@example.com,2021-03-31,Central,False
CUS002903,Customer 2903,cus002903@example.com,2022-06-21,Central,True
CUS002904,Customer 2904,cus002904@example.com,2022-11-04,South,False
CUS002905,Customer 2905,cus002905@example.com,2023-09-21,East,True
CUS002906,Customer 2906,cus002906@example.com,2021-10-07,West,True
CUS002907,Customer 2907,cus002907@example.com,2022-10-15,South,True
CUS002908,Customer 2908,cus002908@example.com,2021-02-07,West,True
CUS002909,Customer 2909,cus002909@example.com,2021-05-02,East,False
CUS002910,Customer 2910,cus002910@example.com,2022-04-23,West,True
CUS002911,Customer 2911,cus002911@example.com,2022-06-24,Central,False
CUS002912,Customer 2912,cus002912@example.com,2021-05-10,North,False
CUS002913,Customer 2913,cus002913@example.com,2021-06-19,South,True
CUS002914,Customer 2914,cus002914@example.com,2022-04-13,Central,False
CUS002915,Customer 2915,cus002915@example.com,2022-12-31,Central,True
CUS002916,Customer 2916,cus002916@example.com,2024-01-20,East,True
CUS002917,Customer 2917,cus002917@example.com,2022-03-16,East,False
CUS002918,Customer 2918,cus002918@example.com,2022-10-07,Central,False
CUS002919,Customer 2919,cus002919@example.com,2021-12-16,South,True
CUS002920,Customer 2920,cus002920@example.com,2023-10-08,North,False
CUS002921,Customer 2921,cus002921@example.com,2022-02-25,East,True
CUS002922,Customer 2922,cus002922@example.com,2022-03-01,West,False
CUS002923,Customer 2923,cus002923@example.com,2023-03-09,East,True
CUS002924,Customer 2924,cus002924@example.com,2022-01-03,North,False
CUS002925,Customer 2925,cus002925@example.com,2022-03-09,North,True
CUS002926,Customer 2926,cus002926@example.com,2023-10-24,West,True
CUS002927,Customer 2927,cus002927@example.com,2024-03-29,South,False
